"#datatype","string","long","dateTime:RFC3339","dateTime:RFC3339","dateTime:RFC3339","double"
"#group","false","false","false","true","true","false"
"#default","_result","","","","",""
"","","0","2025-09-07T02:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","13.895833333333323"
"","","0","2025-09-07T03:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","12.87012578616351"
"","","0","2025-09-07T04:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","12.093611111111056"
"","","0","2025-09-07T05:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","11.851111111111166"
"","","0","2025-09-07T06:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","11.761666666666727"
"","","0","2025-09-07T07:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","12.121388888888902"
"","","0","2025-09-07T08:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","13.244166666666716"
"","","0","2025-09-07T09:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.513207547169849"
"","","0","2025-09-07T10:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","18.59583333333336"
"","","0","2025-09-07T11:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","21.174722222222094"
"","","0","2025-09-07T12:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","23.277499999999954"
"","","0","2025-09-07T13:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","25.220277777777767"
"","","0","2025-09-07T14:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","26.711111111111094"
"","","0","2025-09-07T15:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","27.45999999999995"
"","","0","2025-09-07T16:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","28.13638888888886"
"","","0","2025-09-07T17:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","27.054166666666667"
"","","0","2025-09-07T18:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","24.258888888888936"
"","","0","2025-09-07T19:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","20.389444444444447"
"","","0","2025-09-07T20:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","18.105833333333305"
"","","0","2025-09-07T21:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","17.31527777777782"
"","","0","2025-09-07T22:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","17.533055555555613"
"","","0","2025-09-07T23:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","16.89527777777786"
"","","0","2025-09-08T00:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.891666666666701"
"","","0","2025-09-08T01:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","14.778333333333348"
"","","0","2025-09-08T02:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","13.180555555555513"
"","","0","2025-09-08T03:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","12.276388888888958"
"","","0","2025-09-08T04:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","11.885277777777846"
"","","0","2025-09-08T05:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","11.370833333333302"
"","","0","2025-09-08T06:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","10.922777777777831"
"","","0","2025-09-08T07:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","11.273055555555542"
"","","0","2025-09-08T08:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","13.106666666666635"
"","","0","2025-09-08T09:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.560000000000034"
"","","0","2025-09-08T10:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","18.081111111111102"
"","","0","2025-09-08T11:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","21.02409972299167"
"","","0","2025-09-08T12:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","23.358055555555524"
"","","0","2025-09-08T13:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","26.985277777777824"
"","","0","2025-09-08T14:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","26.379166666666663"
"","","0","2025-09-08T15:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","25.079999999999977"
"","","0","2025-09-08T16:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","24.84250000000007"
"","","0","2025-09-08T17:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","23.556666666666604"
"","","0","2025-09-08T18:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","22.067499999999995"
"","","0","2025-09-08T19:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","20.366111111111138"
"","","0","2025-09-08T20:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","19.048888888888833"
"","","0","2025-09-08T21:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","17.89638888888887"
"","","0","2025-09-08T22:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","16.734722222222327"
"","","0","2025-09-08T23:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.970833333333394"
"","","0","2025-09-09T00:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.10499999999996"
"","","0","2025-09-09T01:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","14.516666666666715"
"","","0","2025-09-09T02:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","13.889999999999969"
"","","0","2025-09-09T03:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","13.87388888888889"
"","","0","2025-09-09T04:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","13.26499999999998"
"","","0","2025-09-09T05:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","13.107777777777732"
"","","0","2025-09-09T06:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","12.75499999999994"
"","","0","2025-09-09T07:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","12.474166666666603"
"","","0","2025-09-09T08:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.028055555555522"
"","","0","2025-09-09T09:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","17.01055555555555"
"","","0","2025-09-09T10:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","18.639166666666636"
"","","0","2025-09-09T11:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","20.03666666666663"
"","","0","2025-09-09T12:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","21.131388888888875"
"","","0","2025-09-09T13:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","22.243888888888957"
"","","0","2025-09-09T14:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","22.492500000000078"
"","","0","2025-09-09T15:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","22.25277777777782"
"","","0","2025-09-09T16:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","22.02444444444444"
"","","0","2025-09-09T17:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","20.827222222222243"
"","","0","2025-09-09T18:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","20.037499999999966"
"","","0","2025-09-09T19:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","19.305833333333478"
"","","0","2025-09-09T20:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","18.547222222222196"
"","","0","2025-09-09T21:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","17.989444444444317"
"","","0","2025-09-09T22:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","17.688333333333386"
"","","0","2025-09-09T23:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","17.27472222222231"
"","","0","2025-09-10T00:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","16.844444444444534"
"","","0","2025-09-10T01:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","16.253055555555633"
"","","0","2025-09-10T02:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.829722222222316"
"","","0","2025-09-10T03:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.432222222222178"
"","","0","2025-09-10T04:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.443055555555587"
"","","0","2025-09-10T05:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.366111111111232"
"","","0","2025-09-10T06:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.027222222222258"
"","","0","2025-09-10T07:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","14.710277777777744"
"","","0","2025-09-10T08:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.393333333333366"
"","","0","2025-09-10T09:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.936944444444384"
"","","0","2025-09-10T10:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","16.63333333333333"
"","","0","2025-09-10T11:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","17.9088888888889"
"","","0","2025-09-10T12:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","19.233055555555534"
"","","0","2025-09-10T13:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","18.534999999999965"
"","","0","2025-09-10T14:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","19.168055555555593"
"","","0","2025-09-10T15:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","19.183055555555637"
"","","0","2025-09-10T16:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","18.416111111111128"
"","","0","2025-09-10T17:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","17.948476454293637"
"","","0","2025-09-10T18:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","16.908333333333342"
"","","0","2025-09-10T19:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.15222222222219"
"","","0","2025-09-10T20:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","14.295873015873044"
"","","0","2025-09-10T21:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","13.362777777777895"
"","","0","2025-09-10T22:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","12.577500000000063"
"","","0","2025-09-10T23:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","12.018333333333315"
"","","0","2025-09-11T00:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","12.07722222222224"
"","","0","2025-09-11T01:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","12.93000000000001"
"","","0","2025-09-11T02:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","14.058333333333291"
"","","0","2025-09-11T03:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","14.54333333333336"
"","","0","2025-09-11T04:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","14.70888888888891"
"","","0","2025-09-11T05:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.046666666666654"
"","","0","2025-09-11T06:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.721666666666595"
"","","0","2025-09-11T07:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.939999999999982"
"","","0","2025-09-11T08:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.831666666666612"
"","","0","2025-09-11T09:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-11T10:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-11T11:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-11T12:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-11T13:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-11T14:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-11T15:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-11T16:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-11T17:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-11T18:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-11T19:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-11T20:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-11T21:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-11T22:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-11T23:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-12T00:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-12T01:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-12T02:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-12T03:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-12T04:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-12T05:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-12T06:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-12T07:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-12T08:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-12T09:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-12T10:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-12T11:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-12T12:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-12T13:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-12T14:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-12T15:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-12T16:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-12T17:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-12T18:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-12T19:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-12T20:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-12T21:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-12T22:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-12T23:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-13T00:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-13T01:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-13T02:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-13T03:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-13T04:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-13T05:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-13T06:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-13T07:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-13T08:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-13T09:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-13T10:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-13T11:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-13T12:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.899999999999942"
"","","0","2025-09-13T13:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","16.6388888888889"
"","","0","2025-09-13T14:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","20.478333333333293"
"","","0","2025-09-13T15:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","20.662777777777748"
"","","0","2025-09-13T16:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","19.16000000000006"
"","","0","2025-09-13T17:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","20.87333333333332"
"","","0","2025-09-13T18:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","19.895277777777817"
"","","0","2025-09-13T19:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","17.748055555555545"
"","","0","2025-09-13T20:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","16.706111111111124"
"","","0","2025-09-13T21:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.871666666666712"
"","","0","2025-09-13T22:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","16.001111111111165"
"","","0","2025-09-13T23:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","16.70527777777775"
"","","0","2025-09-14T00:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","16.671111111111138"
"","","0","2025-09-14T01:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.057499999999997"
"","","0","2025-09-14T02:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","13.328333333333298"
"","","0","2025-09-14T03:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","13.458611111111074"
"","","0","2025-09-14T04:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","13.195555555555504"
"","","0","2025-09-14T05:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","12.874722222222262"
"","","0","2025-09-14T06:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","12.281111111111121"
"","","0","2025-09-14T07:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","12.015555555555556"
"","","0","2025-09-14T08:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","12.388055555555537"
"","","0","2025-09-14T09:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","12.744166666666608"
"","","0","2025-09-14T10:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","13.473888888888872"
"","","0","2025-09-14T11:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","14.689722222222265"
"","","0","2025-09-14T12:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.843213296398869"
"","","0","2025-09-14T13:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","17.450555555555525"
"","","0","2025-09-14T14:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","17.39888888888883"
"","","0","2025-09-14T15:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","18.57000000000003"
"","","0","2025-09-14T16:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","18.316666666666723"
"","","0","2025-09-14T17:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","18.765833333333347"
"","","0","2025-09-14T18:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","18.788333333333295"
"","","0","2025-09-14T19:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","16.39583333333328"
"","","0","2025-09-14T20:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","14.104722222222199"
"","","0","2025-09-14T21:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","13.353611111111077"
"","","0","2025-09-14T22:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","14.44611111111115"
"","","0","2025-09-14T23:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.106666666666634"
"","","0","2025-09-15T00:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.729722222222174"
"","","0","2025-09-15T01:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.125833333333372"
"","","0","2025-09-15T02:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","14.125833333333372"
"","","0","2025-09-15T03:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.067222222222146"
"","","0","2025-09-15T04:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","14.934999999999986"
"","","0","2025-09-15T05:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.101666666666668"
"","","0","2025-09-15T06:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.821111111111199"
"","","0","2025-09-15T07:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","16.767499999999934"
"","","0","2025-09-15T08:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","17.96305555555552"
"","","0","2025-09-15T09:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","18.9436111111111"
"","","0","2025-09-15T10:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","17.211111111111077"
"","","0","2025-09-15T11:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","17.313888888888908"
"","","0","2025-09-15T12:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","18.355833333333326"
"","","0","2025-09-15T13:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","20.108055555555563"
"","","0","2025-09-15T14:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","20.933611111111123"
"","","0","2025-09-15T15:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","21.731944444444444"
"","","0","2025-09-15T16:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","22.061944444444368"
"","","0","2025-09-15T17:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","21.398888888888816"
"","","0","2025-09-15T18:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","20.246111111111222"
"","","0","2025-09-15T19:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","18.48944444444448"
"","","0","2025-09-15T20:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","17.806111111111242"
"","","0","2025-09-15T21:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","17.32075471698108"
"","","0","2025-09-15T22:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.952500000000011"
"","","0","2025-09-15T23:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","14.408611111111064"
"","","0","2025-09-16T00:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","14.376666666666663"
"","","0","2025-09-16T01:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","14.469722222222254"
"","","0","2025-09-16T02:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","14.55277777777775"
"","","0","2025-09-16T03:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","14.529166666666582"
"","","0","2025-09-16T04:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","14.399999999999975"
"","","0","2025-09-16T05:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","14.36972222222232"
"","","0","2025-09-16T06:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","14.190555555555479"
"","","0","2025-09-16T07:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","13.711388888888917"
"","","0","2025-09-16T08:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","13.987222222222226"
"","","0","2025-09-16T09:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","13.57750000000001"
"","","0","2025-09-16T10:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","13.41944444444447"
"","","0","2025-09-16T11:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","14.738888888888834"
"","","0","2025-09-16T12:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","15.297222222222135"
"","","0","2025-09-16T13:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","17.226666666666688"
"","","0","2025-09-16T14:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","16.866666666666635"
"","","0","2025-09-16T15:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","16.90250000000002"
"","","0","2025-09-16T16:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","17.27277777777778"
"","","0","2025-09-16T17:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","16.381944444444386"
"","","0","2025-09-16T18:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","12.215555555555547"
"","","0","2025-09-16T19:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","11.8402777777778"
"","","0","2025-09-16T20:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","12.081388888888917"
"","","0","2025-09-16T21:00:00Z","2024-01-01T00:00:00Z","2025-12-31T23:59:59Z","11.989473684210529"
